auction_id,auction_house_id,artwork_id,date_of_auction,collector_museum_id,bid_data_id,number_of_bids,reserve_price,final_price,artist_id,name,medium,year_created,image,artwork_length,artwork_width,artwork_height,signed,insurance_value,university_id,auction_house_name,location,auction_house_rating,y_price,y_log_price,area,log_area,volume,log_volume,artwork_age,signed_flag,log_insurance,season_q,auction_year,reserve_gt0,premium,is_top_city,nationality,artists_dealers_id,dealer_id,gallery_id,dealer_name,number_of_artists,dealer_avg_earnings,log_dealer_earnings,ownership_count,loan_count,prov_count
AUC-001943,AH-010,ARTW-001859,2011-07-10,COL-0052,AUC-001943,9,86978.0,102267,ART-00414,Artwork 1859,Digital,1955,https://example.com/art/1859.jpg,138,71,23,True,409101,UNI-001,Tajan 86,Dubai,85,102267,11.535352097531785,9798,9.190035618635818,225354,12.32543221558066,56,1,12.921719792685789,3,2011,1,0.17578008231966705,1,Indonesian,AD-000665,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,,,
AUC-001944,AH-017,ARTW-001020,2016-10-26,COL-0198,AUC-001944,7,92701.0,116934,ART-00224,Artwork 1020,Mixed Media,1964,https://example.com/art/1020.jpg,58,199,28,True,301485,UNI-004,Philhams 52,Chicago,96,116934,11.66937350384617,11542,9.353834471614912,323176,12.685955439730508,52,1,12.616478859577066,4,2016,1,0.26141034077302294,0,Sri Lankan,AD-000352,DEALER-036,GALLERY-035,Lucas Garcia,12,523947.2,13.169148103454873,4.0,,
AUC-001944,AH-017,ARTW-001020,2016-10-26,COL-0198,AUC-001944,7,92701.0,116934,ART-00224,Artwork 1020,Mixed Media,1964,https://example.com/art/1020.jpg,58,199,28,True,301485,UNI-004,Philhams 52,Chicago,96,116934,11.66937350384617,11542,9.353834471614912,323176,12.685955439730508,52,1,12.616478859577066,4,2016,1,0.26141034077302294,0,Sri Lankan,AD-000353,DEALER-051,GALLERY-023,Alex Garcia,17,290481.4,12.57929826824081,4.0,,
AUC-001945,AH-025,ARTW-001280,2010-12-20,COL-0108,AUC-001945,6,53051.0,55993,ART-00281,Artwork 1280,Mixed Media,1978,https://example.com/art/1280.jpg,182,83,2,False,289026,UNI-004,Sothelake 71,Chicago,89,55993,10.932999821119937,15106,9.622913491543725,30212,10.316027574316255,32,0,12.574275388336206,4,2010,1,0.05545607057359899,0,Argentinian,AD-000448,DEALER-044,GALLERY-005,Oliver Lopez,16,1203879.4,14.001060564368629,4.0,,5.0
AUC-001945,AH-025,ARTW-001280,2010-12-20,COL-0108,AUC-001945,6,53051.0,55993,ART-00281,Artwork 1280,Mixed Media,1978,https://example.com/art/1280.jpg,182,83,2,False,289026,UNI-004,Sothelake 71,Chicago,89,55993,10.932999821119937,15106,9.622913491543725,30212,10.316027574316255,32,0,12.574275388336206,4,2010,1,0.05545607057359899,0,Argentinian,AD-000449,DEALER-046,GALLERY-001,Mia Moore,16,1010339.3,13.825797762762113,4.0,,5.0
AUC-001946,AH-014,ARTW-001929,2017-09-27,COL-0005,AUC-001946,4,135637.0,148171,ART-00429,Artwork 1929,Sculpture,1966,https://example.com/art/1929.jpg,161,118,10,False,162393,UNI-005,Christophers 48,Chicago,60,148171,11.906129040120726,18998,9.85214162518454,189980,12.15467934614229,51,0,11.997780760214393,3,2017,1,0.0924084136334481,0,Vietnamese,AD-000690,DEALER-044,GALLERY-005,Oliver Lopez,16,1203879.4,14.001060564368629,3.0,,
AUC-001946,AH-014,ARTW-001929,2017-09-27,COL-0005,AUC-001946,4,135637.0,148171,ART-00429,Artwork 1929,Sculpture,1966,https://example.com/art/1929.jpg,161,118,10,False,162393,UNI-005,Christophers 48,Chicago,60,148171,11.906129040120726,18998,9.85214162518454,189980,12.15467934614229,51,0,11.997780760214393,3,2017,1,0.0924084136334481,0,Vietnamese,AD-000691,DEALER-051,GALLERY-023,Alex Garcia,17,290481.4,12.57929826824081,3.0,,
AUC-001946,AH-014,ARTW-001929,2017-09-27,COL-0005,AUC-001946,4,135637.0,148171,ART-00429,Artwork 1929,Sculpture,1966,https://example.com/art/1929.jpg,161,118,10,False,162393,UNI-005,Christophers 48,Chicago,60,148171,11.906129040120726,18998,9.85214162518454,189980,12.15467934614229,51,0,11.997780760214393,3,2017,1,0.0924084136334481,0,Vietnamese,AD-000692,DEALER-029,GALLERY-030,Mason Jackson,16,304595.0,12.62674158738061,3.0,,
AUC-001947,AH-002,ARTW-001890,2017-03-20,COL-0166,AUC-001947,4,29528.0,30393,ART-00422,Artwork 1890,Watercolour,1992,https://example.com/art/1890.jpg,53,108,10,False,257811,UNI-001,Sothelake 85,Zurich,98,30393,10.32200049949355,5724,8.65259782842244,57240,10.955025703818272,25,0,12.459985916115317,1,2017,1,0.029294229206177188,1,Chilean,AD-000678,DEALER-024,GALLERY-024,Oliver Johnson,18,514463.6,13.15088202722437,3.0,1.0,6.0
AUC-001947,AH-002,ARTW-001890,2017-03-20,COL-0166,AUC-001947,4,29528.0,30393,ART-00422,Artwork 1890,Watercolour,1992,https://example.com/art/1890.jpg,53,108,10,False,257811,UNI-001,Sothelake 85,Zurich,98,30393,10.32200049949355,5724,8.65259782842244,57240,10.955025703818272,25,0,12.459985916115317,1,2017,1,0.029294229206177188,1,Chilean,AD-000679,DEALER-048,GALLERY-026,Alex Hernandez,13,112368.5,11.62954782730586,3.0,1.0,6.0
AUC-001948,AH-011,ARTW-000296,2017-04-15,COL-0155,AUC-001948,1,97683.0,97568,ART-00064,Artwork 296,Sculpture,1996,https://example.com/art/296.jpg,44,174,13,False,324588,UNI-005,Ketterer 30,Madrid,64,97568,11.48831509899751,7656,8.943375541113124,99528,11.508204337967692,21,0,12.690315045626438,2,2017,1,-0.0011772775201416828,0,Swedish,AD-000103,DEALER-043,GALLERY-001,Morgan Martin,18,306762.6,12.633832697368677,2.0,3.0,4.0
AUC-001948,AH-011,ARTW-000296,2017-04-15,COL-0155,AUC-001948,1,97683.0,97568,ART-00064,Artwork 296,Sculpture,1996,https://example.com/art/296.jpg,44,174,13,False,324588,UNI-005,Ketterer 30,Madrid,64,97568,11.48831509899751,7656,8.943375541113124,99528,11.508204337967692,21,0,12.690315045626438,2,2017,1,-0.0011772775201416828,0,Swedish,AD-000104,DEALER-032,GALLERY-001,Harper Lopez,13,566889.0,13.247920560361434,2.0,3.0,4.0
AUC-001949,AH-007,ARTW-000660,2012-05-23,COL-0089,AUC-001949,1,190322.0,189575,ART-00145,Artwork 660,Photography,2017,https://example.com/art/660.jpg,153,127,14,True,385711,UNI-002,PolyArts 82,Milan,87,189575,12.152545278512365,19431,9.874676470682008,272034,12.513686013470616,0,1,12.862846255975759,2,2012,1,-0.003924927228591545,1,Mexican,AD-000229,DEALER-006,GALLERY-022,Elijah Hernandez,16,91529.4,11.424426436521138,4.0,,5.0
AUC-001949,AH-007,ARTW-000660,2012-05-23,COL-0089,AUC-001949,1,190322.0,189575,ART-00145,Artwork 660,Photography,2017,https://example.com/art/660.jpg,153,127,14,True,385711,UNI-002,PolyArts 82,Milan,87,189575,12.152545278512365,19431,9.874676470682008,272034,12.513686013470616,0,1,12.862846255975759,2,2012,1,-0.003924927228591545,1,Mexican,AD-000230,DEALER-009,GALLERY-039,Mason Williams,23,79582.6,11.284563320454593,4.0,,5.0
AUC-001949,AH-007,ARTW-000660,2012-05-23,COL-0089,AUC-001949,1,190322.0,189575,ART-00145,Artwork 660,Photography,2017,https://example.com/art/660.jpg,153,127,14,True,385711,UNI-002,PolyArts 82,Milan,87,189575,12.152545278512365,19431,9.874676470682008,272034,12.513686013470616,0,1,12.862846255975759,2,2012,1,-0.003924927228591545,1,Mexican,AD-000231,DEALER-043,GALLERY-001,Morgan Martin,18,306762.6,12.633832697368677,4.0,,5.0
AUC-001950,AH-029,ARTW-001277,2014-05-08,COL-0138,AUC-001950,1,210849.0,209431,ART-00281,Artwork 1277,Mixed Media,1950,https://example.com/art/1277.jpg,153,125,44,True,97868,UNI-001,Tajan 32,Hong Kong,77,209431,12.252154383317178,19125,9.858803944909488,841500,13.642942480966422,64,1,11.491385128732025,2,2014,1,-0.006725191962020214,1,Argentinian,AD-000448,DEALER-044,GALLERY-005,Oliver Lopez,16,1203879.4,14.001060564368629,5.0,,5.0
AUC-001950,AH-029,ARTW-001277,2014-05-08,COL-0138,AUC-001950,1,210849.0,209431,ART-00281,Artwork 1277,Mixed Media,1950,https://example.com/art/1277.jpg,153,125,44,True,97868,UNI-001,Tajan 32,Hong Kong,77,209431,12.252154383317178,19125,9.858803944909488,841500,13.642942480966422,64,1,11.491385128732025,2,2014,1,-0.006725191962020214,1,Argentinian,AD-000449,DEALER-046,GALLERY-001,Mia Moore,16,1010339.3,13.825797762762113,5.0,,5.0
AUC-001951,AH-024,ARTW-000907,2014-01-28,COL-0049,AUC-001951,1,194800.0,194507,ART-00198,Artwork 907,Mixed Media,1992,https://example.com/art/907.jpg,105,123,2,False,162341,UNI-005,Lempertz 44,Milan,64,194507,12.178228572300176,12915,9.466222131878165,25830,10.159330600013353,22,0,11.997460500061873,1,2014,1,-0.0015041067761806981,1,Spanish,AD-000314,DEALER-035,GALLERY-019,Lucas Davis,14,339972.2,12.736622069956194,5.0,2.0,4.0
AUC-001951,AH-024,ARTW-000907,2014-01-28,COL-0049,AUC-001951,1,194800.0,194507,ART-00198,Artwork 907,Mixed Media,1992,https://example.com/art/907.jpg,105,123,2,False,162341,UNI-005,Lempertz 44,Milan,64,194507,12.178228572300176,12915,9.466222131878165,25830,10.159330600013353,22,0,11.997460500061873,1,2014,1,-0.0015041067761806981,1,Spanish,AD-000315,DEALER-008,GALLERY-028,Isabella Williams,10,240151.3,12.389028584394598,5.0,2.0,4.0
AUC-001951,AH-024,ARTW-000907,2014-01-28,COL-0049,AUC-001951,1,194800.0,194507,ART-00198,Artwork 907,Mixed Media,1992,https://example.com/art/907.jpg,105,123,2,False,162341,UNI-005,Lempertz 44,Milan,64,194507,12.178228572300176,12915,9.466222131878165,25830,10.159330600013353,22,0,11.997460500061873,1,2014,1,-0.0015041067761806981,1,Spanish,AD-000316,DEALER-059,GALLERY-008,Emma Garcia,16,692539.5,13.448121999088036,5.0,2.0,4.0
AUC-001952,AH-036,ARTW-000920,2024-03-14,COL-0059,AUC-001952,7,235935.0,269076,ART-00201,Artwork 920,Watercolour,1954,https://example.com/art/920.jpg,149,162,38,False,444055,UNI-004,Ketterer 82,London,74,269076,12.50275286297675,24138,10.09158406877277,917244,13.729129891126084,70,0,13.003705959587256,1,2024,1,0.14046665395130015,1,Argentinian,AD-000321,DEALER-029,GALLERY-030,Mason Jackson,16,304595.0,12.62674158738061,2.0,,5.0
AUC-001953,AH-013,ARTW-000753,2014-08-28,COL-0045,AUC-001953,2,21890.0,23514,ART-00165,Artwork 753,Sculpture,1970,https://example.com/art/753.jpg,132,106,5,True,405680,UNI-001,Bambino 28,Hong Kong,82,23514,10.065393794379148,13992,9.546312483555713,69960,11.1556932229126,44,1,12.913322415462904,3,2014,1,0.07418912745545911,1,Portuguese,AD-000264,DEALER-055,GALLERY-034,Mason Moore,12,494969.5,13.112253443815321,1.0,2.0,5.0
AUC-001954,AH-002,ARTW-001568,2011-02-19,COL-0163,AUC-001954,7,97679.0,111885,ART-00347,Artwork 1568,Acrylic,1959,https://example.com/art/1568.jpg,48,144,25,False,230717,UNI-002,Sothelake 85,Zurich,98,111885,11.625235774766013,6912,8.841158975945264,172800,12.059895922372384,52,0,12.3489514645252,1,2011,1,0.145435559332098,1,Kenyan,AD-000557,DEALER-056,GALLERY-020,Casey Martinez,14,694935.6,13.451575897364274,,,3.0
AUC-001955,AH-025,ARTW-001206,2021-07-03,COL-0169,AUC-001955,2,65233.0,68279,ART-00264,Artwork 1206,Watercolour,2006,https://example.com/art/1206.jpg,169,44,33,True,329946,UNI-005,Sothelake 71,Chicago,89,68279,11.131372176908377,7436,8.9142228207033,245388,12.410599985478411,15,1,12.706687314483522,3,2021,1,0.04669415786488434,0,Israeli,AD-000419,DEALER-043,GALLERY-001,Morgan Martin,18,306762.6,12.633832697368677,,,3.0
AUC-001955,AH-025,ARTW-001206,2021-07-03,COL-0169,AUC-001955,2,65233.0,68279,ART-00264,Artwork 1206,Watercolour,2006,https://example.com/art/1206.jpg,169,44,33,True,329946,UNI-005,Sothelake 71,Chicago,89,68279,11.131372176908377,7436,8.9142228207033,245388,12.410599985478411,15,1,12.706687314483522,3,2021,1,0.04669415786488434,0,Israeli,AD-000420,DEALER-039,GALLERY-003,Alex Jones,9,72891.1,11.196735544497669,,,3.0
AUC-001956,AH-004,ARTW-002033,2019-05-27,COL-0031,AUC-001956,2,59396.0,62453,ART-00451,Artwork 2033,Mixed Media,1999,https://example.com/art/2033.jpg,178,129,3,True,128380,UNI-002,Tajan 57,Paris,76,62453,11.042185564743523,22962,10.041639503918871,68886,11.140222759954298,20,1,11.762757684210724,2,2019,1,0.051468112330796685,1,Sri Lankan,AD-000732,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,3.0,,5.0
AUC-001957,AH-028,ARTW-002100,2018-03-28,COL-0034,AUC-001957,4,252606.0,261841,ART-00466,Artwork 2100,Mixed Media,2010,https://example.com/art/2100.jpg,115,103,29,True,474971,UNI-002,Bambino 27,Madrid,67,261841,12.475496547398258,11845,9.37974553683691,343505,12.7469598577409,8,1,13.071011133910893,1,2018,1,0.03655890992296303,0,Sri Lankan,AD-000756,DEALER-006,GALLERY-022,Elijah Hernandez,16,91529.4,11.424426436521138,1.0,,6.0
AUC-001957,AH-028,ARTW-002100,2018-03-28,COL-0034,AUC-001957,4,252606.0,261841,ART-00466,Artwork 2100,Mixed Media,2010,https://example.com/art/2100.jpg,115,103,29,True,474971,UNI-002,Bambino 27,Madrid,67,261841,12.475496547398258,11845,9.37974553683691,343505,12.7469598577409,8,1,13.071011133910893,1,2018,1,0.03655890992296303,0,Sri Lankan,AD-000757,DEALER-007,GALLERY-016,Riley Smith,16,1026988.7,13.842142459649107,1.0,,6.0
AUC-001958,AH-028,ARTW-000446,2015-08-28,COL-0135,AUC-001958,1,43747.0,42776,ART-00099,Artwork 446,Mixed Media,2012,https://example.com/art/446.jpg,118,35,27,True,108680,UNI-004,Bambino 27,Madrid,67,42776,10.663755853950228,4130,8.326274787396764,111510,11.621878519724776,3,1,11.596172264822943,3,2015,1,-0.02219580771252886,0,Scottish,AD-000161,DEALER-013,GALLERY-009,Mia Smith,15,97484.5,11.48745892797761,5.0,3.0,4.0
AUC-001959,AH-015,ARTW-000478,2018-03-15,MUSEUM-011,AUC-001959,1,47196.0,46004,ART-00106,Artwork 478,Watercolour,1952,https://example.com/art/478.jpg,198,148,24,True,153184,UNI-005,Guardian 73,Shanghai,62,46004,10.73650536521646,29304,10.28551342891053,703296,13.463534556682006,66,1,11.939401620267857,1,2018,1,-0.025256377659123655,1,Indian,AD-000171,DEALER-060,GALLERY-038,Mason Wilson,15,251142.8,12.43378096243111,3.0,,
AUC-001960,AH-019,ARTW-000555,2015-12-14,COL-0111,AUC-001960,9,127510.0,153566,ART-00123,Artwork 555,Digital,1982,https://example.com/art/555.jpg,176,185,17,True,246598,UNI-005,Lempertz 24,New York,65,153566,11.941892232863484,32560,10.390870532175569,553520,13.224054970790515,33,1,12.415518814554119,4,2015,1,0.2043447572739393,1,Portuguese,AD-000195,DEALER-047,GALLERY-025,Taylor Moore,12,441306.7,12.997497643553185,5.0,2.0,
AUC-001960,AH-019,ARTW-000555,2015-12-14,COL-0111,AUC-001960,9,127510.0,153566,ART-00123,Artwork 555,Digital,1982,https://example.com/art/555.jpg,176,185,17,True,246598,UNI-005,Lempertz 24,New York,65,153566,11.941892232863484,32560,10.390870532175569,553520,13.224054970790515,33,1,12.415518814554119,4,2015,1,0.2043447572739393,1,Portuguese,AD-000196,DEALER-059,GALLERY-008,Emma Garcia,16,692539.5,13.448121999088036,5.0,2.0,
AUC-001961,AH-028,ARTW-001287,2013-07-22,COL-0103,AUC-001961,5,141455.0,144654,ART-00283,Artwork 1287,Oil on Canvas,1971,https://example.com/art/1287.jpg,187,183,38,True,5165,UNI-004,Bambino 27,Madrid,67,144654,11.882106876001146,34221,10.440623991091917,1300398,14.078181698417437,42,1,8.549853973655786,3,2013,1,0.022614965890212436,0,Chinese,AD-000451,DEALER-060,GALLERY-038,Mason Wilson,15,251142.8,12.43378096243111,3.0,,2.0
AUC-001961,AH-028,ARTW-001287,2013-07-22,COL-0103,AUC-001961,5,141455.0,144654,ART-00283,Artwork 1287,Oil on Canvas,1971,https://example.com/art/1287.jpg,187,183,38,True,5165,UNI-004,Bambino 27,Madrid,67,144654,11.882106876001146,34221,10.440623991091917,1300398,14.078181698417437,42,1,8.549853973655786,3,2013,1,0.022614965890212436,0,Chinese,AD-000452,DEALER-034,GALLERY-033,Sophia Johnson,10,360640.9,12.795640778231384,3.0,,2.0
AUC-001962,AH-004,ARTW-000991,2018-09-03,COL-0151,AUC-001962,2,159716.0,166651,ART-00219,Artwork 991,Sculpture,1967,https://example.com/art/991.jpg,26,61,46,True,181756,UNI-001,Tajan 57,Paris,76,166651,12.023663084863992,1586,7.369600720526409,72956,11.197625505481774,51,1,12.11042590909702,3,2018,1,0.04342082195897719,1,Indian,AD-000343,DEALER-008,GALLERY-028,Isabella Williams,10,240151.3,12.389028584394598,1.0,1.0,
AUC-001963,AH-001,ARTW-000611,2024-06-26,COL-0045,AUC-001963,6,,3696,ART-00136,Artwork 611,Sculpture,1964,https://example.com/art/611.jpg,86,42,23,False,410964,UNI-003,Dorothea 70,Chicago,89,3696,8.215276958936633,3612,8.19229373114764,83076,11.327523167564364,60,0,12.926263331701358,2,2024,0,,0,French,AD-000217,DEALER-009,GALLERY-039,Mason Williams,23,79582.6,11.284563320454593,1.0,1.0,
AUC-001963,AH-001,ARTW-000611,2024-06-26,COL-0045,AUC-001963,6,,3696,ART-00136,Artwork 611,Sculpture,1964,https://example.com/art/611.jpg,86,42,23,False,410964,UNI-003,Dorothea 70,Chicago,89,3696,8.215276958936633,3612,8.19229373114764,83076,11.327523167564364,60,0,12.926263331701358,2,2024,0,,0,French,AD-000218,DEALER-055,GALLERY-034,Mason Moore,12,494969.5,13.112253443815321,1.0,1.0,
AUC-001964,AH-016,ARTW-001540,2017-10-27,MUSEUM-016,AUC-001964,1,171349.0,171064,ART-00341,Artwork 1540,Oil on Canvas,1992,https://example.com/art/1540.jpg,111,189,33,False,117077,UNI-001,Cambiaso 24,Dubai,64,171064,12.049798880217713,20979,9.951324881950288,692307,13.447786222283302,25,0,11.670595658323053,4,2017,1,-0.0016632720354364484,1,South African,AD-000550,DEALER-023,GALLERY-034,Olivia Wilson,16,814882.2,13.610800069069292,1.0,1.0,4.0
AUC-001965,AH-008,ARTW-000232,2018-03-24,COL-0099,AUC-001965,7,137068.0,155558,ART-00049,Artwork 232,Acrylic,1967,https://example.com/art/232.jpg,52,91,45,False,314839,UNI-002,Dorothea 9,Madrid,89,155558,11.95478035986126,4732,8.462314529906248,212940,12.268770411016112,51,0,12.659819852256387,1,2018,1,0.13489654769895235,0,Swiss,AD-000079,DEALER-059,GALLERY-008,Emma Garcia,16,692539.5,13.448121999088036,3.0,1.0,3.0
AUC-001966,AH-034,ARTW-000124,2012-08-16,COL-0135,AUC-001966,6,141528.0,159012,ART-00026,Artwork 124,Sculpture,2015,https://example.com/art/124.jpg,148,88,45,True,201698,UNI-001,Tajan 43,New York,68,159012,11.97674123886641,13024,9.474625866621567,586080,13.281213284262892,0,1,12.214531766071808,3,2012,1,0.12353739189418349,1,Finnish,AD-000044,DEALER-032,GALLERY-001,Harper Lopez,13,566889.0,13.247920560361434,4.0,1.0,3.0
AUC-001966,AH-034,ARTW-000124,2012-08-16,COL-0135,AUC-001966,6,141528.0,159012,ART-00026,Artwork 124,Sculpture,2015,https://example.com/art/124.jpg,148,88,45,True,201698,UNI-001,Tajan 43,New York,68,159012,11.97674123886641,13024,9.474625866621567,586080,13.281213284262892,0,1,12.214531766071808,3,2012,1,0.12353739189418349,1,Finnish,AD-000045,DEALER-047,GALLERY-025,Taylor Moore,12,441306.7,12.997497643553185,4.0,1.0,3.0
AUC-001967,AH-023,ARTW-001429,2022-01-20,COL-0051,AUC-001967,11,23223.0,24369,ART-00314,Artwork 1429,Sculpture,1979,https://example.com/art/1429.jpg,118,196,22,True,211033,UNI-004,Bambino 18,Paris,69,24369,10.101108146619252,23128,10.0488425203955,508816,13.139843702399569,43,1,12.25977453691772,1,2022,1,0.04934762950523188,1,Brazilian,AD-000507,DEALER-024,GALLERY-024,Oliver Johnson,18,514463.6,13.15088202722437,2.0,,5.0
AUC-001968,AH-004,ARTW-001929,2024-09-10,COL-0005,AUC-001968,4,177090.0,198460,ART-00429,Artwork 1929,Sculpture,1966,https://example.com/art/1929.jpg,161,118,10,False,162393,UNI-005,Tajan 57,Paris,76,198460,12.198347886254288,18998,9.85214162518454,189980,12.15467934614229,58,0,11.997780760214393,3,2024,1,0.12067310407137613,1,Vietnamese,AD-000690,DEALER-044,GALLERY-005,Oliver Lopez,16,1203879.4,14.001060564368629,3.0,,
AUC-001968,AH-004,ARTW-001929,2024-09-10,COL-0005,AUC-001968,4,177090.0,198460,ART-00429,Artwork 1929,Sculpture,1966,https://example.com/art/1929.jpg,161,118,10,False,162393,UNI-005,Tajan 57,Paris,76,198460,12.198347886254288,18998,9.85214162518454,189980,12.15467934614229,58,0,11.997780760214393,3,2024,1,0.12067310407137613,1,Vietnamese,AD-000691,DEALER-051,GALLERY-023,Alex Garcia,17,290481.4,12.57929826824081,3.0,,
AUC-001968,AH-004,ARTW-001929,2024-09-10,COL-0005,AUC-001968,4,177090.0,198460,ART-00429,Artwork 1929,Sculpture,1966,https://example.com/art/1929.jpg,161,118,10,False,162393,UNI-005,Tajan 57,Paris,76,198460,12.198347886254288,18998,9.85214162518454,189980,12.15467934614229,58,0,11.997780760214393,3,2024,1,0.12067310407137613,1,Vietnamese,AD-000692,DEALER-029,GALLERY-030,Mason Jackson,16,304595.0,12.62674158738061,3.0,,
AUC-001969,AH-024,ARTW-000026,2020-11-16,COL-0135,AUC-001969,1,213157.0,210828,ART-00006,Artwork 26,Watercolour,2013,https://example.com/art/26.jpg,50,178,21,True,218805,UNI-002,Lempertz 44,Milan,64,210828,12.258802657344795,8900,9.093918908958932,186900,12.138334343884129,7,1,12.295940771457452,4,2020,1,-0.010926218702646406,1,Japanese,AD-000012,DEALER-011,GALLERY-007,Harper Johnson,14,462093.2,13.043524045383787,1.0,1.0,2.0
AUC-001970,AH-004,ARTW-001482,2014-06-15,COL-0055,AUC-001970,7,87773.0,97948,ART-00327,Artwork 1482,Watercolour,2001,https://example.com/art/1482.jpg,182,45,37,False,404725,UNI-004,Tajan 57,Paris,76,97948,11.492202214030117,8190,9.010791269515602,303030,12.621590389489194,13,0,12.91096557392017,2,2014,1,0.11592403130803322,1,Egyptian,AD-000532,DEALER-044,GALLERY-005,Oliver Lopez,16,1203879.4,14.001060564368629,4.0,2.0,
AUC-001971,AH-006,ARTW-000191,2024-06-06,COL-0023,AUC-001971,9,207804.0,227961,ART-00040,Artwork 191,Mixed Media,2018,https://example.com/art/191.jpg,144,107,15,True,178533,UNI-004,Wright 25,Sydney,80,227961,12.336934227379478,15408,9.642707033281853,231120,12.35069666188742,6,1,12.092534338254021,2,2024,1,0.09700005774672288,0,Georgian,AD-000067,DEALER-050,GALLERY-036,Noah Wilson,12,181179.2,12.10724739509727,4.0,1.0,6.0
AUC-001972,AH-022,ARTW-000576,2014-10-14,COL-0103,AUC-001972,10,27875.0,31429,ART-00129,Artwork 576,Sculpture,2000,https://example.com/art/576.jpg,159,138,10,True,459360,UNI-001,Philhams 88,Tokyo,72,31429,10.355518129791614,21942,9.99620346103587,219420,12.29874753783079,14,1,13.037591672294354,4,2014,1,0.12749775784753364,1,French,AD-000204,DEALER-014,GALLERY-019,Evelyn Wilson,7,776210.7,13.562180571238022,2.0,,
AUC-001973,AH-024,ARTW-000555,2022-10-10,COL-0111,AUC-001973,1,66116.0,67070,ART-00123,Artwork 555,Digital,1982,https://example.com/art/555.jpg,176,185,17,True,246598,UNI-005,Lempertz 44,Milan,64,67070,11.11350703877837,32560,10.390870532175569,553520,13.224054970790515,40,1,12.415518814554119,4,2022,1,0.01442918506866719,1,Portuguese,AD-000195,DEALER-047,GALLERY-025,Taylor Moore,12,441306.7,12.997497643553185,5.0,2.0,
